cycle,cmte_id,cmte_nm,cmte_dsgn,cmte_tp,cmte_pty_affiliation,org_tp,connected_org_nm,cand_id,cand_pty_affiliation,cand_office
2018,C00019083,CALIFORNIA CANNING PEACH ASSOCIATION POLITICAL ACTION COMMITTEE (AKA PEACH-PAC),U,Q,,T,CANNING PEACH ASS'N; CALIFORNIA,,,
2018,C00019331,DEMOCRATIC PARTY OF WISCONSIN,U,Y,DEM,,,,,
2018,C00019380,KANSAS DEMOCRATIC PARTY,U,Y,DEM,,DOLLARS FOR DEMOCRATS,,,
2018,C00019653,EDISON INTERNATIONAL PAC,B,Q,UNK,C,EDISON INTERNATIONAL,,,
2018,C00020453,CASS COUNTY REPUBLICAN CENTRAL COMMITTEE,U,Y,REP,,,,,
2018,C00020818,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,U,Y,REP,,NONE,,,
2018,C00021121,VOICE OF TEACHERS FOR EDUC/CMTE ON POL EDUC OF NY STATE UNTD TEACHERS (VOTE/COPE) OF NYSUT,U,Q,NNE,L,NEW YORK STATE UNITED TEACHERS,,,
2018,C00021295,BRACEPAC,B,Q,,,NONE,,,
2018,C00021972,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE,B,Q,,T,PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA,,,
2018,C00022343,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",B,Q,,T,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC.",,,
2018,C00022368,"NATIONAL ASSOCIATION OF CHAIN DRUG STORES, INC. POLITICAL ACTION COMMITTEE",B,Q,UNK,T,"NATIONAL ASSOCIATION OF CHAIN DRUG STORES, INC.",,,
2018,C00022756,DARIGOLD POLITICAL ACTION COMMITTEE (FKA NORTH PACIFIC DAIRYMEN'S COOPERATIVE TRUST),U,Q,UNK,V,,,,
2018,C00022988,AMERICAN HORTICULTURE INDUSTRY ASSOCIATION - POLITICAL ACTION COMMITTEE (AMERICANHORT PAC),U,Q,UNK,T,AMERICAN HORTICULTURE INDUSTRY ASSOCIATION,,,
2018,C00023028,NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON,U,Q,UNK,T,NATIONAL COTTON COUNCIL OF AMERICA,,,
2018,C00023580,NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND),B,Q,UNK,L,BRANCH 193 NATIONAL ASSOCIATION OF LETTER CARRIERS POLITICAL ACTION COMMITTEE,,,
2018,C00023754,POLITICAL ACTION COUNCIL OF EDUCATORS(UNITED TEACHERS-LOS ANGELES),U,Q,UNK,L,,,,
2018,C00023838,CONNECTICUT REPUBLICAN PARTY,U,Y,REP,,NONE,,,
2018,C00024281,NORTH AMERICAN MEAT INSTITUTE POLITICAL ACTION COMMITTEE,B,Q,UNK,T,AMERICAN MEAT INSTITUTE,,,
2018,C00024349,ALASKA AIR GROUP INC. POLITICAL ACTION COMMITTEE,B,Q,NNE,C,ALASKA AIR GROUP INC. POLITICAL ACTION COMMITTEE,,,
2018,C00024372,DEMOCRATIC PARTY OF ARKANSAS,U,Y,DEM,,,,,
2018,C00024422,SUPPORTERS OF ENGINEERS LOCAL 3 ENDORSED CANDIDATES,U,Q,NNE,L,ENGINEERS; INT'L UNION OF OPERATING,,,
2018,C00024455,FIRST CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE,U,Y,DEM,,,,,
2018,C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),B,Q,UNK,T,AMERICAN ASSOCIATION FOR JUSTICE,,,
2018,C00024679,VERMONT DEMOCRATIC PARTY,U,Y,DEM,,,,,
2018,C00024752,"MATSON, INC. FEDERAL ELECTION COMMITTEE",U,Q,UNK,C,"MATSON, INC. FEDERAL ELECTION COMMITTEE",,,
2018,C00024869,GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC),B,Q,UNK,C,GENERAL ELECTRIC COMPANY,,,
2018,C00024935,NORTHERN TRUST CORPORATION POLITICAL ACTION COMMITTEE (NORTHERN TRUST PAC),B,Q,UNK,C,,,,
2018,C00024968,AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE,B,Q,UNK,M,AMERICAN OPTOMETRIC ASSOCIATION,,,
2018,C00025254,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,U,Y,DFL,,,,,
2018,C00025379,FRIENDS OF JOHN LAFALCE,P,H,DEM,,NONE,H6NY36015,DEM,H
2018,C00025395,PUBLIC SERVICE COMPANY OF NEW MEXICO RESPONSIBLE CITIZENS GROUP,B,Q,UNK,C,PUBLIC SERVICE COMPANY OF NEW MEXICO RESPONSIBLE CITIZENS GROUP,,,
2018,C00025536,TRW AUTOMOTIVE INC. GOOD GOVERNMENT FUND (TRW GOOD GOVERNMENT FUND),U,Q,UNK,C,TRW AUTOMOTIVE INC.,,,
2018,C00025668,BANK OF HAWAII CORPORATION SPECIAL POLITICAL EDUCATION COMMITTEE,U,Q,,C,,,,
2018,C00026757,FRIENDS OF GEORGE MILLER PAC,B,Q,DEM,,,H6CA07043,DEM,H
2018,C00027342,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE,U,Q,,L,,,,
2018,C00027359,"INT'L ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL AND REINFORCING IRON WORKERS (IPAL)",B,Q,,L,"INT'L. ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL & REINFORCING IRON WORKERS",,,
2018,C00027466,NRSC,U,Y,REP,,2018 TILLIS SENATE CANDIDATE FUND,,,
2018,C00027532,AMERICAN MARITIME OFFICERS VOLUNTARY POLITICAL ACTION FUND,B,Q,,L,AMERICAN MARITIME OFFICERS,,,
2018,C00028415,WYOMING MEDICAL POLITICAL ACTION COMMITTEE,U,Q,,T,,,,
2018,C00028787,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),B,Q,,T,NATIONAL CATTLEMEN'S BEEF ASSOCIATION,,,
2018,C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",B,Q,,L,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO",,,
2018,C00029348,AMERICAN FOREST & PAPER ASSOCIATION POLITICAL ACTION COMMITTEE,B,Q,,T,AMERICAN FOREST & PAPER ASSOCIATION,,,
2018,C00029447,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,B,Q,,L,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,,,
2018,C00029504,ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/INTERNATIONAL UNION OF OPERATING ENGINEERS,B,Q,UNK,L,IUOE LOCAL 965 PEF,,,
2018,C00030676,UNITED STATES STEEL CORPORATION POLITICAL ACTION COMMITTEE,U,Q,NNE,C,UNITED STATES STEEL CORPORATION,,,
2018,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,B,Q,UNK,,NATIONAL ASSOCIATION OF REALTORS,,,
2018,C00030734,DISTILLED SPIRITS COUNCIL OF THE UNITED STATES INC POLITICAL ACTION COMMITTEE,B,Q,,T,DISTILLED SPIRITS COUNCIL OF THE U.S.,,,
2018,C00030809,NATIONAL COMMUNITY PHARMACISTS ASSOCIATION - PAC,B,Q,,M,NATIONAL COMMUNITY PHARMACISTS ASSOCIATION,,,
2018,C00031054,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITTEE,U,Y,DEM,,DNC VICTORY FUND,,,
2018,C00031088,WASHINGTON STATE REPUBLICAN PARTY,U,Y,REP,,MCMORRIS RODGERS AMERICAN DREAM PROJECT; THE,,,
2018,C00032334,NEBRASKA REPUBLICAN PARTY,U,Y,REP,,NRSC TARGETED STATE VICTORY FUND,,,
2018,C00032607,SYNOVUS FINANCIAL CORP. GEORGIA FUND FOR EFFECTIVE LEADERSHIP,U,Q,NNE,C,SYNOVUS FINANCIAL CORP.,,,
2018,C00032698,INDEPENDENT COMMUNITY BANKERS OF AMERICA POLITICAL ACTION COMMITTEE,B,Q,UNK,T,INDEPENDENT COMMUNITY BANKERS OF AMERICA,,,
2018,C00032797,NATIONAL GOOD GOVERNMENT FUND,B,Q,UNK,W,NONE,,,
2018,C00032979,"D.R.I.V.E. - DEMOCRAT, REPUBLICAN, INDEPENDENT VOTER EDUCATION (THE PAC OF THE INTERNATIONAL BROTHERHOOD OF TEAMSTERS)",U,Q,NNE,L,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,,,
2018,C00032995,AMALGAMATED TRANSIT UNION - COPE,B,Q,,L,AMALGAMATED TRANSIT UNION,,,
2018,C00033134,COLORADO REPUBLICAN COMMITTEE,U,Y,REP,,COFFMAN VICTORY FUND 2018,,,
2018,C00033423,"HSBC NORTH AMERICA FEDERAL, STATE AND LOCAL POLITICAL ACTION COMMITTEE (HSBC COMBINED PAC)",B,Q,UNK,C,HSBC NORTH AMERICA,,,
2018,C00033431,TENTH CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE,U,Y,DEM,,,,,
2018,C00033555,FLOWERS INDUSTRIES INC POLITICAL ACTION COMMITTEE,U,Q,,C,FLOWERS INDUSTRIES INC,,,
2018,C00033589,CORNING INCORPORATED EMPLOYEES POLITICAL ACTION COMMITTEE (COREPAC),B,Q,,C,CORNING INCORPORATED,,,
2018,C00033704,FMC CORPORATION GOOD GOVERNMENT PROGRAM,B,Q,,C,FMC CORPORATION,,,
2018,C00033779,THE REAL ESTATE ROUNDTABLE POLITICAL ACTION COMMITTEE (REALPAC),B,Q,,T,THE REAL ESTATE ROUNDTABLE,,,
2018,C00033795,AZ COTTON GROWERS ASSOCATION,U,Q,NAT,T,AZ COTTON GROWERS ASSOCATION,,,
2018,C00033969,NOVARTIS CORPORATION POLITICAL ACTION COMMITTEE,B,Q,NNE,C,,,,
2018,C00033977,R.R. DONNELLEY & SONS COMPANY GOOD GOVERNMENT FUND,U,Q,UNK,C,R.R. DONNELLEY & SONS COMPANY,,,
2018,C00034033,SOUTH CAROLINA REPUBLICAN PARTY,U,Y,REP,,TEAM DUNCAN,,,
2018,C00034066,DISTRICT 1199C NAT'L UNION OF HOSPITAL & HEALTH CARE EMPLOYEES POLITICAL ACTION FUND,U,Q,UNK,L,,,,
2018,C00034132,FLUOR CORPORATION POLITICAL ACTION COMMITTEE (FLUOR PAC),B,Q,,C,FLUOR CORPORATION,,,
2018,C00034157,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),B,Q,UNK,C,,,,
2018,C00034256,NATIONAL WOMEN'S POLITICAL CAUCUS CAMPAIGN SUPPORT COMMITTEE,U,Q,UNK,M,NATIONAL WOMEN'S POLITICAL CAUCUS CAMPAIGN SUPPORT COMMITTEE,,,
2018,C00034272,NATIONAL CHICKEN COUNCIL POLITICAL ACTION COMMITTEE,U,Q,,T,,,,
2018,C00034298,"PPG INDUSTRIES, INC. PAC",B,Q,,C,"PPG INDUSTRIES, INC.",,,
2018,C00034330,OWENS-ILLINOIS INC EMPLOYEES GOOD CITIZENSHIP FUND,U,Q,NAT,C,OWENS-ILLINOIS,,,
2018,C00034355,PACCAR POLITICAL INTEREST COMMITTEE,U,Q,UNK,C,,,,
2018,C00034405,INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC),B,Q,UNK,C,INTERNATIONAL PAPER,,,
2018,C00034470,"DIAGEO NORTH AMERICA, INC.  EMPLOYEES' POLITICAL PARTICIPATION COMMITTEE",B,Q,,C,DIAGEO NORTH AMERICA,,,
2018,C00034488,ANHEUSER-BUSCH COMPANIES INC. POLITICAL ACTION COMMITTEE,B,Q,UNK,C,ANHEUSER-BUSCH COMPANIES INC.,,,
2018,C00034595,WELLS FARGO AND COMPANY EMPLOYEE PAC (AKA WELLS FARGO EMPLOYEE PAC),B,Q,,C,WELLS FARGO AND COMPANY,,,
2018,C00034645,AMERICAN SOCIETY FOR CLINICAL LABORATORY SCIENCE POLITICAL ACTION COMMITTEE (FKA ASMT/PAC),U,Q,,M,AMERICAN SOCIETY FOR CLINICAL LABORATORY SCIENCE,,,
2018,C00034678,AMERICAN WATERWAYS OPERATORS-PAC,B,Q,UNK,T,THE AMERICAN WATERWAYS OPERATORS,,,
2018,C00034728,TRUE COMPANIES RESPONSIBLE GOVERNMENT COMMITTEE,U,Q,UNK,W,TRUE COMPANIES,,,
2018,C00034785,ACPAC ACA INTERNATIONAL POLITICAL ACTION COMMITTEE,B,Q,,T,ACA INTERNATIONAL,,,
2018,C00034827,EATON CORPORATION PUBLIC POLICY ASSOCIATION,U,Q,,C,EATON CORPORATION PUBLIC POLICY ASSOCIATION,,,
2018,C00034884,ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC,B,Q,,C,ALTICOR POLITICAL ACTION COMMITTEE ALTIPAC,,,
2018,C00034942,NATIONAL ASSOCIATION OF FEDERAL VETERINARIANS POLITICAL ACTION COMMITTEE,U,Q,UNK,M,,,,
2018,C00035006,CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION,B,Q,UNK,C,CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION,,,
2018,C00035204,PETROLEUM MARKETERS ASSOCIATION OF AMERICAN\SMALL BUSINESS COMMITTEE,U,Q,UNK,T,PETROLEUM MARKETERS ASSOCIATION OF AMERICA/SMALL BUSINESS COMMITTEE,,,
2018,C00035253,OREGON BANKERS POLITICAL ACTION COMMITTEE,U,Q,UNK,T,ABA BANKPAC,,,
2018,C00035451,AIR LINE PILOTS ASSOCIATION PAC,B,Q,,L,AIR LINE PILOTS ASSOCIATION,,,
2018,C00035519,"BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP, INC.   (PNC PAC)",B,Q,UNK,C,,,,
2018,C00035535,"CONSUMER BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE, THE",B,Q,UNK,T,,,,
2018,C00035600,IOWA DEMOCRATIC PARTY,U,Y,DEM,,DNC STATE PARTY VICTORY FUND,,,
2018,C00035618,VERMONT REPUBLICAN FEDERAL ELECTIONS COMMITTEE,U,Y,REP,,,,,
2018,C00035675,BRISTOL-MYERS SQUIBB CO. EMPLOYEE POLITICAL ADVOCACY FUND FOR INNOVATION,B,Q,UNK,C,BRISTOL-MYERS SQUIBB COMPANY,,,
2018,C00035683,UNITED TECHNOLOGIES CORPORATION POLITICAL ACTION COMMITTEE,B,Q,NNE,C,UNITED TECHNOLOGIES CORPORATION,,,
2018,C00035691,HALLIBURTON COMPANY PAC,B,Q,,C,HALLIBURTON COMPANY,,,
2018,C00035774,MAGAZINE PUBLISHERS OF AMERICA PAC FKA MAGAZINE PUBLISHES ASSOCIATION PAC,B,Q,UNK,T,MAGAZINE PUBLISHERS OF AMERICA,,,
2018,C00037606,NORM PAC,B,Q,DEM,,,H6WA06021,DEM,H
2018,C00038505,NORTH CAROLINA REPUBLICAN PARTY,U,Y,REP,,THIRD DISTRICT NORTH CAROLINA REPUBLICAN PARTY,,,
2018,C00038604,AMERICAN FINANCIAL SERVICES ASSOCIATION PAC,U,Q,UNK,T,AMERICAN FINANCIAL SERVICES ASSN,,,
2018,C00038612,SEARS HOLDINGS CORPORATION PAC,U,Q,UNK,C,,,,
2018,C00038927,SUPIMA POLITICAL ACTION COMMITTEE-SUPAC,U,Q,NAT,T,,,,
2018,C00038968,"MISSOURI FARM BUREAU FEDERATION FARM PAC, WEST CENTRAL DISTRICT",U,Q,,M,,,,
2018,C00039016,CLEVELAND-CLIFFS  INC. POLITICAL ACTION COMMITTEE (CLIFFSPAC),B,Q,UNK,C,CLEVELAND-CLIFFS INC.,,,
2018,C00039040,WHIRLPOOL CORPORATION POLITICAL ACTION COMMITTEE,B,Q,,C,WHIRLPOOL CORPORATION,,,
2018,C00039123,NEW JERSEY MEDICAL POLITICAL ACTION COMMITTEE,B,Q,,T,NEW JERSEY MEDICAL ACTION COMMITTEE,,,
2018,C00039164,TEAMSTERS LOCAL 959 ALASKA LABOR INDEPENDENT VOTER EDUCATION,U,Q,,L,,,,
2018,C00039206,"WILLIAMS AND JENSEN, PLLC POLITICAL ACTION COMMITTEE",B,Q,,C,"WILLIAMS & JENSEN, PLLC",,,
2018,C00039214,NATIONAL LUMBER AND BUILDING MATERIAL DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE (LUDPAC),B,Q,NNE,T,NATIONAL LUMBER AND BUILDING MATERIAL DEALERS ASSOCIATION,,,
2018,C00039248,NEVADA MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE (NEMPAC),U,Q,NNE,M,,,,
2018,C00039305,CITIGROUP INC. PAC - STATE (CITI PAC-STATE),B,Q,UNK,C,CITIGROUP INC.,,,
2018,C00039321,"PEPSICO, INC. CONCERNED CITIZENS FUND",B,Q,NNE,C,"PEPSICO, INC.",,,
2018,C00039461,BALL CORPORATION POLITICAL ACTION COMMITTEE,U,Q,UNK,C,BALL CORPORATION,,,
2018,C00039503,SHELL OIL COMPANY EMPLOYEES' POLITICAL AWARENESS COMMITTEE,B,Q,,C,SHELL OIL COMPANY,,,
2018,C00039552,KELLOGG COMPANY BETTER GOVERNMENT COMMITTEE,B,Q,,C,KELLOGG COMPANY,,,
2018,C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,B,Q,,M,COUNCIL OF INSURANCE AGENTS & BROKERS,,,
2018,C00039941,ARIZONA BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE,U,Q,UNK,T,ARIZONA BANKERS ASSOCIATION,,,
2018,C00040220,TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT,U,Y,REP,,MARSHA SENATE VICTORY FUND,,,
2018,C00040238,INTERNATIONAL TEXTILE GROUP GOOD GOVERNMENT COMMITTEE,U,Q,UNK,C,INTERNATIONAL TEXTILE GROUP INC,,,
2018,C00040253,ALLSTATE INSURANCE COMPANY PAC,B,Q,,C,ALLSTATE INSURANCE COMPANY,,,
2018,C00040279,ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE,B,Q,UNK,C,ABBOTT LABORATORIES,,,
2018,C00040329,NATIONAL RETAIL FEDERATION RETAILPAC,B,Q,,T,NATIONAL RETAIL FEDERATION RETAILPAC,,,
2018,C00040394,"THE WILLIAMS COMPANIES, INC. POLITICAL ACTION COMMITTEE",B,Q,,C,"THE WILLIAMS COMPANIES, INC.",,,
2018,C00040428,"MISSOURI FARM BUREAU FARM PAC, NORTHWEST DISTRICT",U,Q,,M,,,,
2018,C00040535,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),B,Q,UNK,C,AMERICAN EXPRESS COMPANY,,,
2018,C00040568,MARATHON OIL COMPANY EMPLOYEES POLITICAL ACTION COMMITTEE (MEPAC),B,Q,UNK,C,MARATHON OIL COMPANY,,,
2018,C00040584,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION PAC  (CHPA/PAC),B,Q,NNE,T,CONSUMER HEALTHCARE PRODUCTS ASSOCIATION,,,
2018,C00040659,NATIONAL ASSOCIATION OF FEDERAL CREDIT UNIONS POLITICAL ACTION COMMITTEE / NAFCU/PAC / DBA NATIONAL ASSOCIATION OF FEDERALLY-INSURED CREDIT UNIONS,B,Q,UNK,T,NATIONAL ASSOCIATION OF FEDERALLY-INSURED CREDIT UNIONS (NAFCU),,,
2018,C00040725,UNITED FRESH PRODUCE ASSOCIATION  FRESH POLITICAL ACTION COMMITTEE (FRESH PAC),U,Q,,T,,,,
2018,C00040741,UTILITY WORKERS UNION OF AMERICA COPE,U,Q,UNK,L,UTILITY WORKERS UNION OF AMERICA COPE,,,
2018,C00040840,NAVISTAR INC. GOOD GOVERNMENT COMMITTEE,B,Q,UNK,C,"NAVISTAR, INC.",,,
2018,C00040857,OAKLAND COUNTY DEMOCRATIC PARTY,U,Y,DEM,,MICHIGAN DEMOCRATIC PARTY,,,
2018,C00040881,"OHIO ACTION COMMITTEE FOR RURAL ELECTRIFICATION (ACRE)/OHIO RURAL ELECTRIC COOPERATIVES, INC./NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION",U,Q,UNK,V,ACTION COMMITTEE. FOR RURAL ELECTRIFICATION. (ACRE) NATIONAL RURAL ELECTRIC COOPERATIVE,,,
2018,C00040923,METLIFE INC. EMPLOYEES' POLITICAL PARTICIPATION FUND A,B,Q,UNK,C,METLIFE INC.,,,
2018,C00040949,BOILERMAKERS BLACKSMITHS FORGERS AND HELPERS OF AMERICA LOCAL 169 BOILERMAKERS PAC,U,Q,NNE,L,,,,
2018,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,B,Q,UNK,T,,,,
2018,C00041038,AVISTA EMPLOYEES FOR EFFECTIVE GOVERNMENT,U,Q,,C,AVISTA EMPLOYEES FOR EFFECTIVE GOVERNMENT,,,
2018,C00041061,AMERICAN PILOTS' ASSOCIATION POLITICAL ACTION COMMITTEE,U,Q,UNK,T,AMERICAN PILOTS' ASSOC,,,
2018,C00041160,MICHIGAN REPUBLICAN PARTY,U,Y,REP,,STOP J STREET,,,
2018,C00041236,STANISLAUS REPUBLICAN CENTRAL COMMITTEE (FED),U,Y,REP,,DENHAM VICTORY FUND,,,
2018,C00041269,GEORGIA FEDERAL ELECTIONS COMMITTEE,U,Y,DEM,,ASDC JOINT VICTORY ACCOUNT,,,
2018,C00041566,AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES APAC,B,Q,,M,AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES (ASAE),,,
2018,C00041590,ASSOCIATION OF AMERICAN PHYSICIANS AND SURGEONS POLITICAL ACTION COMMITTEE (AAPS-PAC),U,Q,UNK,M,"ASSOCIATION OF AMERICAN PHYSICIANS AND SURGEONS, INC.",,,
2018,C00041608,POTLATCHDELTIC CORPORATION POLITICAL ACTION COMMITTEE (POTLATCHDELTIC PAC),B,Q,UNK,C,POTLATCHDELTIC CORPORATION,,,
2018,C00041939,"ELECTRICAL WORKERS VOLUNTARY, POL, EDU & LEG FUND IBEW LOCAL UNION NO 1",U,Q,UNK,L,IBEW LOCAL UNION NO 1,,,
2018,C00041954,CALIFORNIA FARM BUREAU FEDERATION FUND TO PROTECT THE FAMILY FARM (FARM PAC ),B,Q,,T,,,,
2018,C00042002,REYNOLDS AMERICAN INC. POLITICAL ACTION COMMITTEE; RAI PAC,B,Q,UNK,C,REYNOLDS AMERICAN INC.,,,
2018,C00042069,BAYER CORPORATION CROP SCIENCE EMPLOYEES CITIZENSHIP FUND (BAYER CROP SCIENCE FUND),B,Q,NNE,C,BAYER CORPORATION,,,
2018,C00042366,DSCC,U,Y,DEM,,,,,
2018,C00042622,MASSACHUSETTS REPUBLICAN PARTY,U,Y,REP,,MASSACHUSETTS VICTORY COMMITTEE,,,
2018,C00042663,KANSAS CITY LIFE INSURANCE COMPANY EMPLOYEES' POLITICAL ACTION COMMITTEE-FUND II,U,Q,,C,KANSAS CITY LIFE INSURANCE COMPANY,,,
2018,C00042895,"PENNEYPAC - J.C.PENNEY CORP., INC. POLITICAL ACTION COMMITTEE",U,Q,,C,JCPENNEY COPORATION,,,
2018,C00043059,AMERICAN SHEEP INDUSTRY ASSOCIATION INC RAMS PAC,U,Q,UNK,T,AMERICAN SHEEP INDUSTRY ASSOC INC,,,
2018,C00043091,NATIONAL TOOLING & MACHINING ASSOCIATION (NTMA) COMMITTEE FOR A STRONG ECONOMY,U,Q,,T,,,,
2018,C00043265,"SUNTRUST BANKS OF TENNESSEE, INC., GOOD GOVERNMENT FUND",U,Q,,C,"SUNTRUST BANK GOOD GOVERNMENT GROUP FLORIDA (COO111567),  SUNTRUST BANK GOOD GOVERNMENT GROUP MID-ATLANTIC (C0021496), SUNTRUST BANKD GOOD GOVERNMENT GROUP GEORGIA (C00009639), SUNTRUST PAC (C00386524",,,
2018,C00043463,MANUFACTURED HOUSING INSTITUTE PAC,B,Q,,T,,,,
2018,C00043471,NEBRASKA CHIROPRACTIC PHYSICIANS ASSOCIATION POLITICAL ACTION COMMITTEE,U,Q,,M,NEBRASKA CHIROPRACTIC PHYSICIANS ASSOCIATION POLITICAL ACTION COMMITTEE,,,
2018,C00043489,BANK OF AMERICA CORPORATION STATE AND FEDERAL PAC,B,Q,,C,BANK OF AMERICA CORPORATION,,,
2018,C00043919,8TH DISTRICT REPUBLICAN COMMITTEE (VA),U,Y,REP,,REPUBLICAN PARTY OF VIRGINIA INC,,,
2018,C00043992,"CITIZENS FOR GLOBAL SOLUTIONS, INC. POLITICAL ACTION COMMITTEE -- GLOBAL SOLUTIONS PAC",B,Q,UNK,M,,,,
2018,C00044776,ALABAMA REPUBLICAN PARTY,U,Y,REP,,NONE,,,
2018,C00044842,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,U,Y,REP,,TOOMEY PENNSYLVANIA VICTORY FUND,,,
2018,C00044990,SOUTH DAKOTA REPUBLICAN PARTY,U,Y,REP,,,,,
2018,C00045781,OUTDOOR ADVERTISING ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE,B,Q,,T,OUTDOOR ADVERTISING ASSOCIATION OF AMERICA,,,
2018,C00046086,INSTITUTE OF SCRAP RECYCLING INDUSTRIES INC. POLITICAL ACTION COMMITTEE,B,Q,,T,INSTITUTE OF SCRAP RECYCLING INDUSTRIES INC.,,,
2018,C00046474,FORD MOTOR COMPANY CIVIC ACTION FUND,B,Q,UNK,C,FORD MOTOR COMPANY,,,
2018,C00048165,ZACHRY CORPORATION POLITICAL ACTION COMMITTEE (ZACOPAC),U,Q,UNK,C,ZACHRY CORPORATION,,,
2018,C00048181,WISCONSIN BANKERS ASSOCIATION (WISBANKPAC),U,Q,,T,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),,,
2018,C00048371,RONNIE G FLIPPO COMMITTEE,P,H,DEM,,,H6AL05038,DEM,H
2018,C00048579,SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC),B,Q,,C,SALT RIVER VALLEY WATER USERS' ASSOCIATION POLITICAL INVOLVEMENT COMMITTEE ( SRPPIC),,,
2018,C00048702,NATIONAL GRID USA POLITICAL ACTION COMMITTEE,B,Q,,C,NATIONAL GRID USA,,,
2018,C00051979,NISOURCE INC. PAC,B,Q,NNE,C,NISOURCE INC.,,,
2018,C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,B,Q,UNK,M,THE NATIONAL RIFLE ASSOCIATION OF AMERICA,,,
2018,C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,U,Y,REP,,REPUBLICAN NATIONAL COMMITTEE,,,
2018,C00056523,IDAHO BANKERS POLITICAL ACTION COMMITTEE,B,Q,UNK,T,IDAHO BANKERS POLITICAL ACTION COMMITTEE,,,
2018,C00056564,TATE AND LYLE PAC OF TATE AND LYLE INGREDIENTS AMERICAS INC,U,Q,,C,,,,
2018,C00059238,THE KROGER CO. POLITICAL ACTION COMMITTEE,B,Q,NNE,C,THE KROGER CO.,,,
2018,C00059733,BROWN-FORMAN CORPORATION NON-PARTISAN COMMITTEE FOR RESPONSIBLE GOVERNMENT,B,Q,UNK,C,BROWN-FORMAN CORPORATION,,,
